CustomerID,AccountAge,UsageFrequency,MonthlySpend,SupportCalls,Churn
CUST00759,58,8,119.0,1,No
CUST00760,5,1,352.74,0,No
CUST00761,35,13,209.63,5,No
CUST00762,23,26,366.79,4,No
CUST00763,29,16,384.85,3,No
CUST00764,43,17,193.37,2,No
CUST00765,11,7,334.97,3,No
CUST00766,18,15,389.14,2,No
CUST00767,47,24,35.01,2,No
CUST00768,12,14,104.63,1,No
CUST00769,9,26,491.32,4,No
CUST00770,10,28,13.53,1,No
CUST00771,58,17,163.34,0,No
CUST00772,44,25,393.27,5,No
CUST00773,17,23,164.99,2,No
CUST00774,38,7,411.52,1,No
CUST00775,7,24,74.83,3,No
CUST00776,46,14,439.63,1,No
CUST00777,13,8,241.63,4,No
CUST00778,40,13,28.08,2,No
CUST00779,42,1,315.42,1,Yes
CUST00780,9,4,145.86,1,No
CUST00781,50,29,353.21,2,Yes
CUST00782,27,29,452.34,2,No
CUST00783,58,11,50.99,3,No
CUST00784,2,9,129.69,1,Yes
CUST00785,5,19,201.65,3,No
CUST00786,29,22,480.35,5,No
CUST00787,37,4,208.72,0,Yes
CUST00788,38,1,65.51,2,No
CUST00789,19,19,155.84,3,No
CUST00790,8,19,19.47,4,Yes
CUST00791,48,29,103.68,1,No
CUST00792,45,19,308.76,1,No
CUST00793,1,11,92.7,2,Yes
CUST00794,22,6,459.41,2,No
CUST00795,52,25,359.51,3,No
CUST00796,17,7,347.23,2,No
CUST00797,7,23,229.14,1,No
CUST00798,25,1,392.36,0,No
CUST00799,45,29,101.85,4,Yes
CUST00800,4,15,227.27,0,No
CUST00801,36,25,496.97,5,No
CUST00802,6,4,150.51,1,No
CUST00803,31,13,208.52,4,No
CUST00804,19,24,117.96,0,No
CUST00805,44,12,47.16,4,No
CUST00806,54,1,207.72,3,No
CUST00807,39,8,81.18,3,No
CUST00808,27,25,260.7,2,No
CUST00809,10,21,378.82,2,No
CUST00810,26,23,425.59,0,No
CUST00811,19,11,92.33,2,No
CUST00812,39,10,451.8,2,No
CUST00813,3,2,186.15,0,No
CUST00814,45,17,229.46,3,No
CUST00815,13,28,295.42,2,No
CUST00816,50,13,83.02,1,No
CUST00817,28,27,422.4,2,Yes
CUST00818,58,22,396.77,1,No
CUST00819,20,9,241.73,2,No
CUST00820,28,16,165.62,4,Yes
CUST00821,8,28,253.51,2,No
CUST00822,41,17,330.63,1,No
CUST00823,39,10,353.16,3,Yes
CUST00824,1,17,224.47,3,No
CUST00825,3,20,23.01,1,No
CUST00826,13,10,359.38,0,Yes
CUST00827,28,22,166.71,2,No
CUST00828,57,14,440.63,2,No
CUST00829,49,15,216.61,1,No
CUST00830,25,9,399.91,1,No
CUST00831,56,2,189.93,1,No
CUST00832,33,14,191.71,3,Yes
CUST00833,38,21,383.66,1,No
CUST00834,53,7,274.37,1,Yes
CUST00835,6,28,135.61,1,Yes
CUST00836,58,4,421.35,1,Yes
CUST00837,44,13,318.67,3,No
CUST00838,45,22,320.88,1,No
CUST00839,32,22,394.05,3,No
CUST00840,45,4,318.94,0,No
CUST00841,47,4,136.48,2,No
CUST00842,21,9,15.06,2,No
CUST00843,16,11,396.45,2,No
CUST00844,54,1,479.11,2,No
CUST00845,21,13,362.51,1,No
CUST00846,11,21,414.81,0,No
CUST00847,37,27,433.25,3,No
CUST00848,36,25,133.93,6,Yes
CUST00849,35,9,184.87,3,No
CUST00850,19,25,369.65,2,No
CUST00851,20,18,225.33,3,Yes
CUST00852,57,7,322.06,2,No
CUST00853,18,14,141.91,4,No
CUST00854,47,26,360.31,2,No
CUST00855,41,24,301.13,1,No
CUST00856,49,17,479.24,4,No
CUST00857,14,18,462.52,0,No
CUST00858,15,1,285.02,2,No
CUST00859,31,29,133.32,3,No
CUST00860,1,9,200.66,1,No
CUST00861,53,10,371.72,1,No
CUST00862,54,16,216.59,6,No
CUST00863,54,11,412.91,3,Yes
CUST00864,3,21,126.98,1,No
CUST00865,16,4,387.89,3,No
CUST00866,23,24,394.61,1,No
CUST00867,57,19,100.28,1,No
CUST00868,11,8,53.28,1,No
CUST00869,12,3,304.68,0,No
CUST00870,10,22,389.57,1,No
CUST00871,32,4,469.47,4,No
CUST00872,16,29,344.42,0,No
CUST00873,8,8,344.75,0,No
CUST00874,38,23,222.48,1,No
CUST00875,12,12,165.26,1,Yes
CUST00876,24,5,216.99,1,No
CUST00877,28,29,351.4,1,Yes
CUST00878,53,29,491.98,0,Yes
CUST00879,8,3,345.88,1,No
CUST00880,58,5,293.92,2,Yes
CUST00881,28,4,211.74,5,No
CUST00882,36,24,200.07,0,No
CUST00883,26,11,221.78,1,No
CUST00884,8,21,251.71,0,Yes
CUST00885,58,26,222.09,1,No
CUST00886,50,26,438.52,1,No
CUST00887,28,16,18.54,1,Yes
CUST00888,28,21,285.72,2,Yes
CUST00889,37,18,423.64,1,No
CUST00890,41,25,223.59,2,No
CUST00891,36,6,436.65,2,No
CUST00892,27,27,303.22,1,No
CUST00893,54,16,145.82,0,No
CUST00894,17,1,116.01,4,Yes
CUST00895,9,19,31.6,1,No
CUST00896,33,20,354.8,0,No
CUST00897,53,16,328.89,4,No
CUST00898,20,10,393.62,2,No
CUST00899,13,26,478.33,3,No
CUST00900,28,14,171.02,1,No
CUST00901,48,18,128.77,2,No
CUST00902,29,13,145.96,2,No
CUST00903,13,27,281.99,2,No
CUST00904,46,13,238.05,5,No
CUST00905,35,26,53.88,2,No
CUST00906,6,15,117.49,1,No
CUST00907,18,4,282.22,3,No
CUST00908,51,18,487.54,1,No
CUST00909,5,15,384.31,3,No
CUST00910,47,6,491.65,3,No
CUST00911,25,29,363.31,2,No
CUST00912,2,10,493.78,2,No
CUST00913,10,15,132.34,2,No
CUST00914,56,25,458.52,0,No
CUST00915,30,1,337.61,0,No
CUST00916,50,5,303.04,2,No
CUST00917,59,9,353.77,1,No
CUST00918,45,27,288.91,2,No
CUST00919,5,23,186.57,1,No
CUST00920,55,14,408.64,5,No
CUST00921,56,11,192.04,3,No
CUST00922,33,6,221.01,0,No
CUST00923,54,16,396.45,2,No
CUST00924,1,23,487.28,2,No
CUST00925,18,29,163.84,2,Yes
CUST00926,32,9,490.06,0,No
CUST00927,47,3,445.12,2,No
CUST00928,49,8,107.07,1,No
CUST00929,11,17,88.68,2,No
CUST00930,21,26,411.1,5,No
CUST00931,26,22,42.6,2,No
CUST00932,25,9,492.4,1,No
CUST00933,22,17,110.57,1,No
CUST00934,59,5,21.59,1,No
CUST00935,27,24,335.73,0,No
CUST00936,49,26,289.14,1,Yes
CUST00937,13,11,456.5,0,Yes
CUST00938,33,6,77.35,0,No
CUST00939,34,22,100.97,3,Yes
CUST00940,41,14,367.85,2,No
CUST00941,35,3,201.56,6,Yes
CUST00942,1,24,317.97,3,Yes
CUST00943,21,17,27.09,4,No
CUST00944,48,28,405.7,5,No
CUST00945,55,4,139.08,1,No
CUST00946,6,8,271.16,2,Yes
CUST00947,28,6,350.21,2,Yes
CUST00948,17,11,91.37,0,No
CUST00949,5,25,48.64,1,No
CUST00950,31,1,10.21,1,No
CUST00951,5,15,38.3,3,No
CUST00952,38,16,456.34,2,No
CUST00953,3,2,264.44,3,No
CUST00954,53,13,41.73,3,No
CUST00955,23,12,498.26,2,Yes
CUST00956,37,14,54.36,4,No
CUST00957,53,1,459.91,2,Yes
CUST00958,37,11,117.37,2,Yes
CUST00959,10,4,354.32,2,No
CUST00960,10,13,124.29,0,No
CUST00961,19,25,496.13,3,No
CUST00962,17,20,97.95,4,No
CUST00963,21,25,181.81,2,No
CUST00964,14,6,76.77,3,No
CUST00965,9,5,252.49,2,No
CUST00966,46,26,220.57,2,Yes
CUST00967,1,4,408.69,1,No
CUST00968,51,13,428.65,4,Yes
CUST00969,45,26,430.5,0,No
CUST00970,13,18,28.01,2,No
CUST00971,4,13,98.17,1,No
CUST00972,1,8,323.16,2,No
CUST00973,49,19,304.87,1,Yes
CUST00974,40,15,405.2,1,No
CUST00975,32,29,389.65,1,No
CUST00976,34,1,115.71,1,Yes
CUST00977,28,11,178.53,3,Yes
CUST00978,31,16,287.19,7,Yes
CUST00979,8,10,432.75,1,Yes
CUST00980,39,7,267.35,1,No
CUST00981,26,8,348.27,5,Yes
CUST00982,58,23,198.96,4,No
CUST00983,34,20,57.69,1,No
CUST00984,54,16,226.62,3,No
CUST00985,54,24,88.2,2,Yes
CUST00986,3,10,185.59,2,No
CUST00987,59,4,158.49,2,No
CUST00988,50,12,130.22,3,No
CUST00989,12,21,345.93,0,No
CUST00990,1,16,108.43,3,No
CUST00991,54,24,341.77,2,No
CUST00992,44,29,29.02,1,No
CUST00993,5,18,340.42,6,No
CUST00994,30,16,30.84,3,No
CUST00995,30,13,97.23,1,No
CUST00996,59,16,256.57,3,No
CUST00997,57,26,494.07,6,No
CUST00998,17,15,322.57,2,No
CUST00999,48,8,11.68,1,No
CUST01000,47,15,390.18,1,No
CUST01001,23,21,176.89,1,No
CUST01002,15,21,496.13,3,No
CUST01003,37,7,307.13,2,No
CUST01004,21,20,463.42,2,No
CUST01005,14,19,33.95,4,No
CUST01006,2,29,190.85,3,No
CUST01007,11,22,150.83,2,No
CUST01008,51,14,193.55,2,Yes
CUST01009,39,6,159.32,0,Yes
CUST01010,38,13,146.31,3,No
CUST01011,34,26,245.8,1,No
CUST01012,38,12,392.44,2,No
CUST01013,50,22,326.84,2,No
CUST01014,34,7,191.12,1,No
CUST01015,18,20,298.88,1,No
CUST01016,30,3,454.41,8,No
CUST01017,15,3,141.67,2,No
CUST01018,27,3,255.27,5,No
CUST01019,51,15,456.7,2,No
CUST01020,34,16,368.22,3,Yes
CUST01021,52,13,95.62,1,Yes
CUST01022,57,16,398.76,1,No
CUST01023,38,2,403.11,1,No
CUST01024,33,6,375.49,3,Yes
CUST01025,24,17,301.94,6,No
CUST01026,15,6,67.82,2,No
CUST01027,30,24,239.92,4,No
CUST01028,55,22,52.47,3,No
CUST01029,42,18,264.26,2,Yes
CUST01030,51,23,208.52,1,No
CUST01031,17,12,12.9,2,No
CUST01032,5,19,391.08,2,Yes
CUST01033,29,25,328.87,4,No
CUST01034,4,12,127.98,2,Yes
CUST01035,10,27,324.6,7,No
CUST01036,56,24,276.62,2,No
CUST01037,17,22,258.98,3,No
CUST01038,10,17,194.44,3,No
CUST01039,17,2,31.29,1,No
CUST01040,20,14,493.22,1,No
CUST01041,24,28,259.8,1,No
CUST01042,5,13,36.83,1,Yes
CUST01043,34,24,34.83,2,Yes
CUST01044,6,6,387.09,1,No
CUST01045,53,17,178.92,2,Yes
CUST01046,2,9,220.13,2,No
CUST01047,13,8,311.48,1,Yes
CUST01048,43,14,11.03,0,Yes
CUST01049,43,2,262.8,0,No
CUST01050,48,10,349.47,2,Yes
CUST01051,11,28,202.45,2,No
CUST01052,51,21,89.52,2,No
CUST01053,47,3,427.47,1,No
CUST01054,57,17,204.68,0,No
CUST01055,23,7,498.25,4,No
CUST01056,55,25,272.42,3,Yes
CUST01057,16,12,71.94,0,Yes
CUST01058,31,27,49.02,3,Yes
CUST01059,11,7,112.06,5,Yes
CUST01060,54,3,448.51,1,No
CUST01061,16,6,251.15,1,No
CUST01062,8,3,415.67,1,Yes
CUST01063,4,4,338.71,1,Yes
CUST01064,40,16,430.52,3,No
CUST01065,4,15,263.71,2,No
CUST01066,56,1,411.34,1,No
CUST01067,25,2,472.09,3,No
CUST01068,3,1,80.86,1,No
CUST01069,32,26,498.53,2,No
CUST01070,3,18,372.2,1,No
CUST01071,27,4,291.49,2,No
CUST01072,29,6,496.19,2,No
CUST01073,32,11,91.67,4,No
CUST01074,50,12,327.36,2,Yes
CUST01075,58,8,102.27,4,No
CUST01076,51,14,259.21,0,No
CUST01077,19,10,29.4,0,No
CUST01078,21,25,178.41,3,Yes
CUST01079,5,26,437.92,1,No
CUST01080,18,23,381.69,1,No
CUST01081,28,4,204.46,3,No
CUST01082,42,15,93.85,2,No
CUST01083,22,16,40.37,1,Yes
CUST01084,21,14,476.98,2,No
CUST01085,6,15,221.88,4,No
CUST01086,1,23,363.0,3,No
CUST01087,5,17,455.02,0,Yes
CUST01088,41,27,370.92,5,No
CUST01089,12,12,239.53,1,No
CUST01090,26,13,190.88,3,No
CUST01091,46,14,437.83,3,No
CUST01092,34,26,166.26,4,No
CUST01093,49,11,170.3,4,No
CUST01094,14,11,380.88,2,Yes
CUST01095,26,6,297.05,2,No
CUST01096,45,1,219.71,3,Yes
CUST01097,27,24,230.77,2,No
CUST01098,9,20,295.95,2,Yes
CUST01099,26,8,224.34,1,Yes
CUST01100,57,8,165.17,4,No
CUST01101,47,18,453.98,1,No
CUST01102,57,22,258.13,4,No
CUST01103,22,13,107.32,1,No
CUST01104,47,26,90.64,1,No
CUST01105,56,14,150.94,0,No
CUST01106,30,15,493.4,0,No
CUST01107,43,4,463.09,4,No
CUST01108,48,19,55.13,3,No
CUST01109,17,13,51.3,5,No
CUST01110,26,9,197.1,1,No
CUST01111,36,16,261.48,0,No
CUST01112,1,28,158.76,1,No
CUST01113,8,26,331.49,1,Yes
CUST01114,49,28,220.0,3,No
CUST01115,35,9,273.28,2,No
CUST01116,52,2,147.49,4,No
CUST01117,15,21,44.03,4,No
CUST01118,47,26,349.14,0,No
CUST01119,56,10,365.82,2,Yes
CUST01120,22,7,242.26,1,No
CUST01121,14,9,432.55,3,No
CUST01122,26,8,160.06,2,No
CUST01123,28,26,364.83,1,No
CUST01124,23,20,294.29,5,No
CUST01125,14,19,220.41,2,No
CUST01126,24,1,113.9,2,No
CUST01127,2,1,333.79,0,No
CUST01128,45,25,88.42,4,No
CUST01129,26,20,365.3,3,No
CUST01130,14,8,115.33,3,No
CUST01131,59,4,18.48,1,No
CUST01132,56,28,158.49,2,No
CUST01133,51,22,433.43,2,No
CUST01134,7,4,24.08,2,Yes
CUST01135,3,15,40.57,1,No
CUST01136,47,2,271.55,1,No
CUST01137,23,17,12.02,5,No
CUST01138,46,8,322.93,1,No
CUST01139,43,16,315.94,3,No
CUST01140,47,6,118.34,3,No
CUST01141,45,1,223.16,1,Yes
CUST01142,18,5,385.43,2,No
CUST01143,58,19,108.81,5,No
CUST01144,38,18,305.53,2,No
CUST01145,35,3,225.12,3,Yes
CUST01146,51,2,203.19,1,Yes
CUST01147,15,26,171.38,2,No
CUST01148,25,2,276.86,1,No
CUST01149,55,1,133.11,4,Yes
CUST01150,37,3,321.97,2,Yes
CUST01151,28,19,65.98,3,No
CUST01152,10,4,430.6,0,No
CUST01153,39,3,384.66,5,Yes
CUST01154,57,8,213.73,2,No
CUST01155,17,12,97.31,3,No
CUST01156,39,29,203.56,1,No
CUST01157,22,4,340.36,1,No
CUST01158,26,14,189.41,0,No
CUST01159,44,10,50.36,1,No
CUST01160,25,17,63.47,1,Yes
CUST01161,17,18,351.31,2,No
CUST01162,13,7,429.83,3,Yes
CUST01163,20,13,416.33,2,No
CUST01164,25,22,374.72,1,No
CUST01165,4,25,382.42,1,No
CUST01166,10,13,490.53,0,No
CUST01167,3,22,86.43,3,Yes
CUST01168,41,2,277.21,3,No
CUST01169,45,8,138.8,1,Yes
CUST01170,18,25,122.83,2,No
CUST01171,47,21,210.55,2,No
CUST01172,36,22,174.95,1,No
CUST01173,47,20,330.56,4,No
CUST01174,22,11,213.25,2,No
CUST01175,34,2,149.74,1,No
CUST01176,47,12,51.04,4,No
CUST01177,8,5,152.51,1,Yes
CUST01178,40,21,247.11,4,Yes
CUST01179,49,16,307.46,2,Yes
CUST01180,44,1,323.26,1,No
CUST01181,19,12,112.63,1,No
CUST01182,42,5,210.34,1,No
CUST01183,41,1,207.54,2,No
CUST01184,37,3,17.31,2,No
CUST01185,6,27,443.23,1,Yes
CUST01186,52,25,340.21,1,No
CUST01187,26,4,334.49,3,No
CUST01188,34,9,293.37,2,No
CUST01189,59,22,235.79,1,No
CUST01190,56,17,120.15,2,No
CUST01191,59,12,202.29,1,No
CUST01192,45,19,96.43,4,No
CUST01193,6,29,409.57,1,No
CUST01194,37,3,113.37,0,No
CUST01195,57,20,145.86,0,No
CUST01196,33,10,16.23,2,No
CUST01197,53,20,193.47,1,Yes
CUST01198,22,8,357.8,2,No
CUST01199,21,3,97.35,3,No
CUST01200,6,11,260.57,1,No
CUST01201,6,15,469.98,2,No
CUST01202,55,20,224.87,2,No
CUST01203,48,28,399.38,4,Yes
CUST01204,4,12,401.2,3,Yes
CUST01205,30,3,329.6,1,Yes
CUST01206,11,7,189.38,1,No
CUST01207,30,22,382.22,2,No
CUST01208,31,1,470.58,5,No
CUST01209,24,10,143.35,2,No
CUST01210,55,17,255.77,1,No
CUST01211,9,6,304.15,3,No
CUST01212,55,19,301.25,0,Yes
CUST01213,3,25,214.19,2,Yes
CUST01214,51,12,276.36,2,No
CUST01215,31,29,37.37,2,No
CUST01216,40,28,41.57,0,No
CUST01217,37,2,466.57,5,No
CUST01218,36,12,280.04,2,No
CUST01219,24,29,105.66,3,No
CUST01220,31,19,139.6,4,No
CUST01221,6,9,354.92,2,No
CUST01222,2,28,349.11,1,Yes
CUST01223,20,6,332.48,4,Yes
CUST01224,28,17,132.47,1,No
CUST01225,11,2,418.42,1,No
CUST01226,4,7,41.79,1,No
CUST01227,15,6,216.71,3,No
CUST01228,6,14,384.17,1,Yes
CUST01229,54,17,126.75,2,No
CUST01230,49,26,127.82,7,No
CUST01231,30,18,10.66,1,No
CUST01232,56,6,252.2,6,No
CUST01233,38,12,460.12,2,No
CUST01234,51,6,261.21,2,No
CUST01235,57,22,467.44,4,No
CUST01236,2,14,115.56,5,No
CUST01237,15,13,203.48,1,No
CUST01238,11,9,495.88,2,No
CUST01239,8,18,401.77,2,No
CUST01240,26,10,292.06,2,No
CUST01241,51,10,52.67,2,No
CUST01242,45,27,73.93,2,No
CUST01243,44,14,225.72,2,Yes
CUST01244,5,9,409.32,3,Yes
CUST01245,6,9,373.28,3,Yes
CUST01246,26,26,428.72,1,No
CUST01247,54,25,208.56,3,No
CUST01248,4,9,292.96,3,No
CUST01249,19,3,160.92,1,Yes
CUST01250,20,26,273.68,2,Yes
CUST01251,33,9,311.99,2,No
CUST01252,20,13,262.85,3,No
CUST01253,49,10,107.06,4,No
CUST01254,12,25,176.3,1,No
CUST01255,47,3,318.37,1,No
CUST01256,1,29,291.21,5,No
CUST01257,26,20,229.73,1,No
CUST01258,14,4,40.54,3,Yes
CUST01259,38,14,232.33,2,Yes
CUST01260,37,13,287.58,4,No
CUST01261,11,20,117.21,5,No
CUST01262,36,7,17.06,2,Yes
CUST01263,13,21,260.95,0,No
CUST01264,43,7,195.82,2,No
CUST01265,3,6,348.03,2,No
CUST01266,33,23,71.64,1,No
CUST01267,6,8,275.47,2,No
CUST01268,50,6,450.8,0,No
CUST01269,56,25,463.47,2,No
CUST01270,10,4,440.98,2,No
CUST01271,5,28,402.93,1,No
CUST01272,23,5,469.63,0,No
CUST01273,10,25,484.74,4,No
CUST01274,44,25,149.37,3,No
CUST01275,2,18,248.99,3,Yes
CUST01276,13,2,357.71,2,No
CUST01277,40,25,258.95,1,No
CUST01278,2,22,454.69,1,No
CUST01279,20,24,487.55,1,No
CUST01280,1,14,253.12,3,No
CUST01281,37,24,172.06,1,Yes
CUST01282,9,24,209.46,4,No
CUST01283,17,14,342.51,1,No
CUST01284,9,5,365.86,3,No
CUST01285,11,11,195.25,3,No
CUST01286,15,27,424.73,1,No
CUST01287,24,26,71.75,2,No
CUST01288,38,20,21.66,0,No
CUST01289,55,3,490.08,3,No
CUST01290,35,16,460.95,2,No
CUST01291,30,20,159.82,1,No
CUST01292,31,8,478.44,3,No
CUST01293,49,20,163.32,1,No
CUST01294,5,15,241.3,5,No
CUST01295,44,14,268.9,1,No
CUST01296,50,14,322.95,1,No
CUST01297,14,8,267.58,5,No
CUST01298,53,24,456.6,1,No
CUST01299,56,1,284.35,2,Yes
CUST01300,11,16,24.77,2,No
CUST01301,9,27,96.54,0,Yes
CUST01302,34,27,479.5,1,No
CUST01303,12,28,31.83,0,Yes
CUST01304,35,12,380.49,2,No
CUST01305,35,14,488.54,3,No
CUST01306,1,9,24.72,4,No
CUST01307,40,14,431.38,1,No
CUST01308,22,13,355.08,1,No
CUST01309,29,19,26.04,1,No
CUST01310,8,22,303.47,2,No
CUST01311,11,16,458.91,2,Yes
CUST01312,41,19,228.16,1,No
CUST01313,37,25,374.3,1,No
CUST01314,14,17,169.58,3,No
CUST01315,30,23,202.96,3,No
CUST01316,35,5,347.4,4,No
CUST01317,21,28,24.99,0,No
CUST01318,37,3,369.1,3,No
CUST01319,5,28,138.87,4,No
CUST01320,19,27,425.73,3,No
CUST01321,59,23,284.0,1,No
CUST01322,14,1,151.3,2,No
CUST01323,26,22,344.34,0,No
CUST01324,4,7,458.11,1,Yes
CUST01325,25,25,263.53,0,Yes
CUST01326,45,25,432.42,2,No
CUST01327,42,7,468.59,1,No
CUST01328,25,21,193.97,0,No
CUST01329,18,23,416.38,3,Yes
CUST01330,40,27,391.08,6,No
CUST01331,8,17,282.63,1,No
CUST01332,39,7,36.99,1,No
CUST01333,40,13,403.6,0,No
CUST01334,14,28,35.81,3,No
CUST01335,32,29,483.96,2,No
CUST01336,51,13,233.77,1,Yes
CUST01337,38,10,23.12,1,No
CUST01338,33,20,122.96,2,No
CUST01339,23,2,122.47,0,Yes
CUST01340,15,6,433.15,3,No
CUST01341,33,7,46.25,0,No
CUST01342,25,27,94.52,4,No
CUST01343,17,13,189.85,1,No
CUST01344,33,29,96.87,2,No
CUST01345,47,23,104.06,3,No
CUST01346,55,8,114.39,5,No
CUST01347,2,21,79.82,2,No
CUST01348,14,13,313.1,2,No
CUST01349,53,26,44.71,3,Yes
CUST01350,40,11,184.75,2,Yes
CUST01351,40,10,339.19,2,No
CUST01352,51,29,162.07,2,No
CUST01353,39,27,178.45,3,Yes
CUST01354,51,24,386.31,0,Yes
CUST01355,6,4,394.93,1,No
CUST01356,6,10,372.82,2,No
CUST01357,3,17,173.14,0,No
CUST01358,7,28,269.99,3,No
CUST01359,51,8,438.05,1,No
CUST01360,8,20,219.19,1,No
CUST01361,42,5,143.71,1,No
CUST01362,52,29,24.1,3,Yes
CUST01363,15,20,289.65,1,No
CUST01364,47,15,115.37,3,No
CUST01365,29,23,367.39,1,No
CUST01366,33,10,51.25,1,No
CUST01367,52,19,212.8,2,No
CUST01368,30,18,173.79,2,No
CUST01369,39,26,147.02,1,No
CUST01370,27,12,494.47,4,No
CUST01371,36,2,58.5,4,No
CUST01372,29,7,11.2,1,Yes
CUST01373,38,11,17.3,3,No
CUST01374,57,15,60.55,1,Yes
CUST01375,33,12,425.77,2,Yes
CUST01376,37,10,89.96,5,No
CUST01377,27,13,290.8,3,No
CUST01378,55,22,321.82,1,No
CUST01379,33,2,385.81,1,No
CUST01380,4,24,73.98,3,No
CUST01381,22,15,73.11,1,No
CUST01382,2,22,162.19,3,No
CUST01383,10,8,60.52,2,No
CUST01384,5,6,145.86,3,Yes
CUST01385,59,4,301.23,2,No
CUST01386,10,8,220.09,1,No
CUST01387,33,20,155.52,3,Yes
CUST01388,54,22,174.63,4,Yes
CUST01389,38,5,124.53,2,No
CUST01390,13,20,229.44,1,No
CUST01391,31,23,234.95,2,Yes
CUST01392,47,8,449.06,4,No
CUST01393,36,14,337.32,0,No
CUST01394,45,22,318.98,0,No
CUST01395,24,17,138.31,2,No
CUST01396,52,23,177.1,2,No
CUST01397,56,20,437.45,2,No
CUST01398,15,2,287.39,2,Yes
CUST01399,29,19,98.29,2,No
CUST01400,8,26,365.93,4,No
CUST01401,5,4,41.47,3,Yes
CUST01402,29,14,447.81,0,No
CUST01403,47,7,277.6,2,No
CUST01404,4,25,490.43,4,No
CUST01405,12,16,145.44,2,Yes
CUST01406,45,10,64.09,1,No
CUST01407,2,11,250.05,0,No
CUST01408,27,22,278.35,4,No
CUST01409,31,26,379.01,3,Yes
CUST01410,51,5,304.48,2,No
CUST01411,51,25,207.04,1,No
CUST01412,36,12,101.25,6,No
CUST01413,36,24,445.16,3,No
CUST01414,26,24,163.2,3,Yes
CUST01415,43,24,114.59,2,No
CUST01416,27,15,139.48,5,No
CUST01417,5,24,277.64,1,Yes
CUST01418,20,24,16.71,1,Yes
CUST01419,11,10,390.01,1,Yes
CUST01420,10,26,398.18,2,No
CUST01421,40,23,439.09,0,No
CUST01422,38,2,410.36,2,No
CUST01423,6,18,53.19,7,No
CUST01424,8,11,269.58,3,Yes
CUST01425,23,5,92.31,3,No
CUST01426,47,6,61.12,3,No
CUST01427,26,13,11.81,2,No
CUST01428,46,25,24.98,0,Yes
CUST01429,43,17,182.57,1,Yes
CUST01430,12,27,18.95,4,No
CUST01431,26,16,219.9,0,Yes
CUST01432,13,23,74.96,4,No
CUST01433,40,23,413.89,4,No
CUST01434,18,24,197.21,2,Yes
CUST01435,25,29,323.38,2,No
CUST01436,33,1,241.56,4,Yes
CUST01437,47,28,234.16,4,No
CUST01438,40,13,242.19,1,Yes
CUST01439,43,10,146.86,4,No
CUST01440,12,13,70.61,3,No
CUST01441,44,20,443.28,1,No
CUST01442,36,26,379.53,1,No
CUST01443,48,21,132.88,2,No
CUST01444,4,18,18.17,4,No
CUST01445,5,18,269.1,1,No
CUST01446,56,27,53.9,1,No
CUST01447,37,4,358.42,4,No
CUST01448,8,3,160.08,2,No
CUST01449,42,16,298.05,1,No
CUST01450,49,29,225.41,4,Yes
CUST01451,28,7,53.77,1,No
CUST01452,31,7,489.34,3,No
CUST01453,58,2,10.61,2,No
CUST01454,9,16,467.12,4,No
CUST01455,54,5,352.13,4,No
CUST01456,51,21,278.6,5,Yes
CUST01457,29,8,415.92,2,No
CUST01458,14,8,24.01,0,No
CUST01459,40,11,77.19,1,No
CUST01460,41,29,303.76,3,No
CUST01461,22,20,270.95,3,No
CUST01462,11,10,279.3,4,Yes
CUST01463,23,1,428.32,1,Yes
CUST01464,1,6,336.43,1,No
CUST01465,46,28,183.39,2,No
CUST01466,37,7,307.66,0,No
CUST01467,21,17,351.3,4,No
CUST01468,26,24,104.66,2,No
CUST01469,46,16,22.97,3,No
CUST01470,36,14,256.86,2,No
CUST01471,54,25,340.77,3,No
CUST01472,23,24,435.67,3,No
CUST01473,57,3,295.22,2,Yes
CUST01474,1,9,297.7,1,No
CUST01475,54,10,258.18,2,No
CUST01476,55,3,463.08,5,No
CUST01477,51,12,431.04,1,No
CUST01478,40,4,258.99,2,No
CUST01479,15,12,341.59,1,No
CUST01480,21,22,329.66,3,No
CUST01481,47,23,131.45,3,No
CUST01482,9,13,126.36,2,No
CUST01483,53,24,499.55,2,No
CUST01484,9,7,413.12,1,No
CUST01485,10,19,375.64,2,No
CUST01486,52,27,463.07,4,No
CUST01487,57,27,367.22,2,No
CUST01488,53,18,403.69,2,No
CUST01489,26,27,151.24,3,No
CUST01490,41,18,258.87,3,No
CUST01491,35,28,219.41,1,No
CUST01492,52,29,169.71,2,No
CUST01493,25,9,373.52,4,No
CUST01494,26,7,234.32,1,No
CUST01495,11,7,458.42,5,Yes
CUST01496,38,21,205.76,2,Yes
CUST01497,2,13,224.85,2,No
CUST01498,7,6,446.32,4,No
CUST01499,18,7,24.48,4,No
CUST01500,27,13,263.48,2,No
CUST01501,34,25,132.07,1,No
CUST01502,27,26,220.37,3,No
CUST01503,17,20,337.49,4,No
CUST01504,43,6,313.58,0,No
CUST01505,59,17,176.97,1,No
CUST01506,44,23,165.98,1,No
CUST01507,59,20,189.64,3,No
CUST01508,51,18,372.26,5,No
CUST01509,54,20,228.76,4,No
CUST01510,24,8,81.42,0,No
CUST01511,25,18,459.81,1,No
CUST01512,7,15,177.97,3,No
CUST01513,52,1,233.82,4,No
CUST01514,6,1,258.87,3,No
CUST01515,53,7,360.69,0,No
CUST01516,24,16,149.9,5,No
